cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,Date
1991577,2360534,2203216,2155303,1951446,2337036,2173156,2161865,2228546,2294006,2224884,2137603,2023620,1870727,486,196,996,996,968,6,996,996,996,996,996,996,883,343,-3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608607
1992492,2361145,2203063,2154998,1952056,2336883,2172241,2161102,2227935,2292633,2224273,2137298,2022552,1869964,486,196,996,996,968,6,996,996,996,996,996,996,883,343,-3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608608
1992797,2361297,2202911,2154693,1951751,2337493,2172698,2161712,2228088,2293090,2224578,2137298,2023468,1870574,486,196,996,996,968,6,996,996,996,996,996,996,883,343,-3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608609
1992340,2360687,2203216,2155151,1951599,2337493,2172698,2161407,2228088,2292785,2225036,2138214,2022857,1870117,487,196,996,996,968,6,996,996,996,996,996,996,883,343,-3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608610
1992492,2361297,2203826,2155456,1951751,2336883,2172698,2161560,2228240,2292633,2224578,2137603,2023620,1870727,490,196,996,996,968,6,996,996,996,996,996,996,883,343,-3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608611
1991577,2360687,2203216,2155151,1951293,2336730,2172851,2161102,2228088,2292480,2224884,2137908,2023162,1870574,483,196,996,996,968,6,996,996,996,996,996,996,883,343,-3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608612
1992187,2361297,2203063,2154541,1951751,2337341,2172088,2161102,2227783,2293090,2224731,2137451,2022552,1869964,487,196,996,996,968,6,996,996,996,996,996,996,883,343,-3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608613
1992645,2360687,2203216,2154541,1952209,2337341,2172241,2161254,2227325,2292633,2224884,2137145,2023162,1870574,487,196,996,996,968,6,996,996,996,996,996,996,883,343,-3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608614
1992034,2361145,2203369,2154998,1952056,2337188,2172393,2161407,2228088,2292633,2224273,2137298,2023162,1870574,487,196,996,996,968,6,996,996,996,996,996,996,883,343,-3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608615
1992187,2361450,2202758,2154541,1952056,2337188,2172851,2161560,2227478,2292175,2224426,2137603,2022857,1870574,487,196,996,996,968,6,996,996,996,996,996,996,883,343,-3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608616
1992340,2361297,2203979,2155456,1952056,2337036,2172698,2161102,2227172,2292327,2224884,2137603,2022399,1869659,484,196,996,996,968,6,996,996,996,996,996,996,883,343,-3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608617
1992340,2361145,2203216,2154846,1951599,2337036,2172546,2161407,2227478,2293090,2224426,2136993,2022247,1869964,483,196,996,996,968,6,996,996,996,996,996,996,883,343,-3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608618
1991729,2360687,2203216,2154388,1951904,2337036,2172546,2160949,2227935,2292633,2224273,2136840,2022705,1870117,484,196,996,996,968,6,996,996,996,996,996,996,883,343,-3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608619
1991729,2360687,2202911,2154541,1951446,2336730,2172546,2161560,2228088,2292175,2224884,2137298,2022247,1870117,488,196,996,996,968,6,996,996,996,996,996,996,883,343,-3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608620
1992187,2361297,2203979,2155151,1952362,2337646,2172546,2161712,2227783,2292480,2224578,2136688,2023315,1870727,489,196,996,996,968,6,996,996,996,996,996,996,883,343,-3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608621
1992187,2361145,2203674,2154846,1951904,2337341,2173156,2161254,2228240,2292785,2225036,2137603,2023010,1869964,488,196,996,996,968,6,996,996,996,996,996,996,883,343,-3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608622
1992034,2361297,2203369,2155456,1951751,2337646,2172851,2161712,2227630,2292480,2224426,2137756,2023315,1870422,488,195,995,995,967,5,995,995,995,995,995,995,882,342,-4,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608623
