U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
29,40V;26,73V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:40:48.200
29,40V;26,73V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:40:49.200
29,40V;26,73V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:40:50.200
29,40V;26,73V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:40:51.200
29,40V;26,73V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:40:52.200
29,40V;26,73V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:40:53.200
29,40V;26,73V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:40:54.200
29,40V;26,73V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:40:55.200
29,40V;26,73V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:40:56.200
29,40V;26,73V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:40:57.200
29,40V;26,73V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:40:58.200
29,40V;26,73V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:40:59.200
29,40V;26,73V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:00.201
29,40V;26,73V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:01.200
29,40V;26,74V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:02.200
29,40V;26,74V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:03.200
29,40V;26,74V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:04.200
29,40V;26,74V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:05.200
29,40V;26,74V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:06.200
29,40V;26,74V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:07.200
29,40V;26,74V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:08.200
29,40V;26,74V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:09.200
29,40V;26,74V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:10.200
29,40V;26,74V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:11.200
29,40V;26,74V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:12.200
29,40V;26,74V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:13.200
29,40V;26,74V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:14.200
29,40V;26,74V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:15.200
29,40V;26,74V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:16.200
29,40V;26,74V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:17.200
29,40V;26,74V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:18.200
29,40V;26,75V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:19.200
29,40V;26,75V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:20.200
29,40V;26,75V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:21.200
29,40V;26,75V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:22.201
29,40V;26,75V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:23.200
29,40V;26,75V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:24.200
29,40V;26,75V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:25.200
29,40V;26,75V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:26.200
29,40V;26,75V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:27.202
29,40V;26,75V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:28.200
29,40V;26,75V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:29.200
29,40V;26,75V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:30.201
29,40V;26,75V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:31.200
29,40V;26,75V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:32.200
29,40V;26,75V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:33.200
29,40V;26,75V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:34.200
29,40V;26,75V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:35.200
29,40V;26,75V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:36.200
29,40V;26,75V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:37.202
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:38.200
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:39.200
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:40.200
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:41.200
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:42.200
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:43.200
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:44.201
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:45.200
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:46.200
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:47.200
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:48.200
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:49.200
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:50.200
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:51.200
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:52.201
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:53.201
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:54.201
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:55.201
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:56.200
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:57.200
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:58.201
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:41:59.200
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:00.200
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:01.200
29,40V;26,76V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:02.200
29,40V;26,77V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:03.200
29,40V;26,77V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:04.200
29,40V;26,77V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:05.201
29,40V;26,77V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:06.201
29,40V;26,77V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:07.200
29,40V;26,77V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:08.200
29,40V;26,77V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:09.200
29,40V;26,77V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:10.200
29,40V;26,77V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:11.200
29,40V;26,77V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:12.200
29,40V;26,77V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:13.202
29,40V;26,77V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:14.200
29,40V;26,77V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:15.201
29,40V;26,77V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:16.201
29,40V;26,77V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:17.201
29,40V;26,77V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:18.201
29,40V;26,77V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:19.200
29,40V;26,77V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:20.200
29,40V;26,77V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:21.200
29,40V;26,78V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:22.202
29,40V;26,78V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:23.200
29,40V;26,78V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:24.200
29,40V;26,78V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:25.201
29,40V;26,78V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:26.200
29,40V;26,78V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:27.200
29,40V;26,78V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:28.200
29,40V;26,78V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:29.200
29,40V;26,78V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:30.200
29,40V;26,78V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:31.200
29,40V;26,78V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:32.201
29,40V;26,78V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:33.200
29,40V;26,78V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:34.200
29,40V;26,78V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:35.200
29,40V;26,78V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:36.200
29,40V;26,78V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:37.201
29,40V;26,78V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:38.200
29,40V;26,78V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:39.200
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:40.200
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:41.201
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:42.200
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:43.200
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:44.200
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:45.200
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:46.200
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:47.200
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:48.201
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:49.201
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:50.200
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:51.200
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:52.201
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:53.200
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:54.201
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:55.200
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:56.200
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:57.201
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:58.200
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:42:59.201
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:00.200
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:01.201
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:02.200
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:03.201
29,40V;26,79V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:04.201
29,40V;26,80V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:05.201
29,40V;26,80V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:06.201
29,40V;26,80V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:07.200
29,40V;26,80V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:08.200
29,40V;26,80V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:09.200
29,40V;26,80V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:10.200
29,40V;26,80V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:11.201
29,40V;26,80V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:12.201
29,40V;26,80V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:13.201
29,40V;26,80V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:14.201
29,40V;26,80V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:15.200
29,40V;26,80V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:16.201
29,40V;26,80V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:17.201
29,40V;26,80V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:18.201
29,40V;26,80V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:19.201
29,40V;26,80V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:20.201
29,40V;26,80V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:21.200
29,30V;26,80V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:22.201
29,10V;26,80V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:23.200
29,00V;26,81V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:24.200
29,00V;26,81V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:25.201
29,00V;26,81V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:26.200
29,00V;26,81V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:27.200
29,00V;26,81V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:28.201
29,00V;26,81V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:29.200
29,00V;26,81V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:30.201
29,00V;26,81V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:31.201
29,00V;26,81V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:32.201
29,00V;26,81V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:33.201
29,00V;26,81V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:34.201
29,00V;26,81V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:35.201
29,00V;26,81V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:36.201
29,00V;26,81V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:37.201
29,00V;26,81V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:38.201
29,00V;26,81V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:39.201
29,00V;26,81V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:40.201
29,00V;26,81V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:41.201
29,00V;26,81V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:42.202
29,00V;26,81V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:43.201
29,00V;26,82V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:44.201
29,00V;26,82V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:45.201
29,00V;26,82V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:46.201
29,00V;26,82V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:47.201
29,00V;26,82V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:48.200
29,00V;26,82V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:49.201
29,00V;26,82V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:50.201
29,00V;26,82V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:51.201
29,00V;26,82V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:52.200
29,00V;26,82V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:53.201
29,00V;26,82V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:54.202
29,00V;26,82V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:55.201
29,00V;26,82V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:56.201
29,00V;26,82V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:57.201
29,00V;26,82V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:58.201
29,00V;26,82V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:43:59.200
29,00V;26,82V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:00.201
29,00V;26,82V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:01.201
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:02.201
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:03.201
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:04.201
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:05.201
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:06.201
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:07.201
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:08.200
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:09.201
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:10.201
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:11.201
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:12.201
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:13.201
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:14.201
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:15.201
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:16.201
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:17.201
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:18.201
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:19.201
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:20.201
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:21.201
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:22.201
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:23.201
29,00V;26,83V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:24.201
29,00V;26,84V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:25.201
29,00V;26,84V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:26.201
29,00V;26,84V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:27.201
29,00V;26,84V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:28.201
29,00V;26,84V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:29.201
29,00V;26,84V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:30.201
29,00V;26,84V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:31.201
29,00V;26,84V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:32.201
29,00V;26,84V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:33.201
29,00V;26,84V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:34.201
29,00V;26,84V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:35.202
29,00V;26,84V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:36.201
29,00V;26,84V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:37.202
29,00V;26,84V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:38.202
29,00V;26,84V;0,50A;0,50A;1508W;13W;N/A;N/A;Off;On;CC;None;13.04.2023 15:44:39.201
