U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
33,90V;30,07V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:57:38.685
33,90V;30,07V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:57:39.685
33,90V;30,07V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:57:40.685
33,90V;30,07V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:57:41.685
33,90V;30,07V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:57:42.685
33,90V;30,07V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:57:43.685
33,90V;30,07V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:57:44.685
33,90V;30,07V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:57:45.685
33,90V;30,07V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:57:46.684
33,90V;30,07V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:57:47.685
33,90V;30,07V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:57:48.685
33,90V;30,07V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:57:49.684
33,90V;30,07V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:57:50.685
33,90V;30,07V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:57:51.685
33,90V;30,07V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:57:52.684
33,90V;30,07V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:57:53.684
33,90V;30,07V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:57:54.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:57:55.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:57:56.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:57:57.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:57:58.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:57:59.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:00.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:01.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:02.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:03.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:04.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:05.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:06.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:07.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:08.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:09.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:10.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:11.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:12.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:13.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:14.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:15.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:16.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:17.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:18.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:19.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:20.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:21.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:22.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:23.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:24.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:25.685
33,90V;30,08V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:26.685
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:27.685
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:28.685
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:29.685
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:30.685
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:31.685
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:32.684
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:33.685
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:34.685
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:35.685
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:36.685
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:37.685
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:38.685
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:39.685
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:40.685
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:41.685
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:42.685
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:43.685
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:44.685
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:45.685
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:46.685
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:47.685
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:48.685
33,90V;30,09V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:49.685
33,90V;30,10V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:50.685
33,90V;30,10V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:51.685
33,90V;30,10V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:52.685
33,90V;30,10V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:53.685
33,90V;30,10V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:54.685
33,90V;30,10V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:55.685
33,90V;30,10V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:56.685
33,90V;30,10V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:57.685
33,90V;30,10V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:58.685
33,90V;30,10V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:58:59.685
33,90V;30,10V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:00.685
33,90V;30,10V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:01.685
33,90V;30,10V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:02.685
33,90V;30,10V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:03.685
33,90V;30,10V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:04.685
33,90V;30,10V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:05.685
33,90V;30,10V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:06.685
33,90V;30,10V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:07.685
33,90V;30,10V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:08.685
33,90V;30,10V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:09.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:10.685
33,90V;30,10V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:11.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:12.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:13.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:14.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:15.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:16.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:17.686
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:18.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:19.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:20.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:21.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:22.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:23.686
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:24.686
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:25.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:26.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:27.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:28.686
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:29.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:30.686
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:31.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:32.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:33.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:34.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:35.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:36.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:37.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:38.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:39.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:40.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:41.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:42.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:43.685
33,90V;30,11V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:44.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:45.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:46.686
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:47.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:48.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:49.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:50.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:51.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:52.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:53.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:54.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:55.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:56.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:57.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:58.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 13:59:59.686
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:00.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:01.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:02.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:03.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:04.686
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:05.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:06.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:07.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:08.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:09.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:10.686
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:11.685
33,90V;30,12V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:12.685
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:13.685
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:14.686
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:15.685
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:16.686
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:17.685
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:18.686
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:19.686
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:20.685
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:21.685
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:22.686
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:23.686
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:24.685
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:25.685
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:26.686
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:27.686
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:28.685
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:29.685
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:30.685
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:31.686
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:32.685
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:33.685
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:34.685
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:35.685
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:36.685
33,90V;30,13V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:37.685
33,90V;30,14V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:38.686
33,90V;30,14V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:39.686
33,90V;30,14V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:40.685
33,90V;30,14V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:41.686
33,90V;30,14V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:42.685
33,90V;30,14V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:43.685
33,90V;30,14V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:44.685
33,90V;30,14V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:45.685
33,90V;30,14V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:46.685
33,90V;30,14V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:47.685
33,90V;30,14V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:48.685
33,90V;30,14V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:49.686
33,90V;30,14V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:50.685
33,90V;30,14V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:51.686
33,90V;30,14V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:52.685
33,90V;30,14V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:53.686
33,90V;30,14V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:54.685
33,90V;30,14V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:55.686
33,90V;30,14V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:56.686
33,90V;30,14V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:57.685
33,90V;30,14V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:58.686
33,90V;30,14V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:00:59.686
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:00.685
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:01.686
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:02.686
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:03.685
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:04.685
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:05.685
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:06.685
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:07.685
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:08.685
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:09.685
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:10.685
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:11.686
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:12.685
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:13.685
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:14.686
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:15.686
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:16.685
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:17.685
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:18.686
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:19.686
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:20.686
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:21.686
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:22.686
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:23.686
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:24.686
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:25.685
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:26.686
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:27.685
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:28.685
33,90V;30,15V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;27.03.2023 14:01:29.686
