U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
29,00V;29,00V;0,50A;0,20A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:19:54.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:19:55.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:19:56.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:19:57.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:19:58.360
29,00V;29,00V;0,50A;0,20A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:19:59.361
29,00V;29,00V;0,50A;0,20A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:00.360
29,00V;29,00V;0,50A;0,20A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:01.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:02.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:03.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:04.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:05.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:06.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:07.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:08.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:09.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:10.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:11.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:12.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:13.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:14.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:15.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:16.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:17.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:18.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:19.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:20.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:21.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:22.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:23.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:24.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:25.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:26.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:27.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:28.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:29.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:30.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:31.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:32.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:33.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:34.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:35.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:36.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:37.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:38.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:39.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:40.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:41.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:42.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:43.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:44.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:45.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:46.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:47.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:48.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:49.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:50.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:51.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:52.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:53.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:54.362
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:55.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:56.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:57.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:58.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:20:59.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:00.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:01.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:02.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:03.362
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:04.360
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:05.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:06.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:07.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:08.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:09.361
29,00V;29,00V;0,50A;0,19A;1508W;6W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:10.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:11.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:12.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:13.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:14.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:15.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:16.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:17.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:18.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:19.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:20.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:21.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:22.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:23.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:24.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:25.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:26.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:27.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:28.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:29.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:30.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:31.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:32.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:33.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:34.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:35.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:36.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:37.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:38.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:39.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:40.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:41.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:42.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:43.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:44.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:45.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:46.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:47.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:48.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:49.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:50.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:51.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:52.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:53.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:54.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:55.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:56.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:57.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:58.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:21:59.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:00.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:01.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:02.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:03.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:04.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:05.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:06.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:07.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:08.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:09.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:10.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:11.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:12.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:13.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:14.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:15.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:16.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:17.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:18.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:19.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:20.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:21.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:22.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:23.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:24.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:25.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:26.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:27.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:28.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:29.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:30.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:31.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:32.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:33.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:34.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:35.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:36.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:37.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:38.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:39.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:40.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:41.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:42.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:43.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:44.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:45.362
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:46.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:47.360
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:48.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:49.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:50.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:51.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:52.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:53.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:54.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:55.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:56.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:57.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:58.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:22:59.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:00.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:01.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:02.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:03.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:04.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:05.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:06.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:07.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:08.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:09.361
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:10.362
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:11.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:12.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:13.362
29,00V;29,00V;0,50A;0,19A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:14.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:15.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:16.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:17.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:18.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:19.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:20.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:21.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:22.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:23.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:24.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:25.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:26.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:27.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:28.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:29.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:30.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:31.362
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:32.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:33.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:34.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:35.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:36.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:37.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:38.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:39.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:40.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:41.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:42.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:43.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:44.361
29,00V;29,00V;0,50A;0,18A;1508W;5W;N/A;N/A;Off;On;CV;None;21.04.2023 23:23:45.361
