U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:01.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:02.989
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:03.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:04.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:05.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:06.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:07.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:08.989
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:09.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:10.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:11.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:12.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:13.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:14.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:15.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:16.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:17.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:18.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:19.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:20.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:21.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:22.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:23.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:24.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:25.990
29,00V;28,77V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:26.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:27.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:28.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:29.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:30.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:31.991
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:32.991
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:33.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:34.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:35.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:36.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:37.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:38.991
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:39.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:40.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:41.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:42.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:43.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:44.991
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:45.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:46.991
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:47.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:48.991
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:49.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:50.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:51.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:52.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:53.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:54.991
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:55.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:56.991
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:57.991
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:58.990
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:53:59.991
29,00V;28,78V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:00.990
29,00V;28,79V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:01.990
29,00V;28,79V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:02.991
29,00V;28,79V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:03.990
29,00V;28,79V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:04.990
29,00V;28,79V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:05.990
29,00V;28,79V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:06.991
29,00V;28,79V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:07.990
29,00V;28,79V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:08.991
29,00V;28,79V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:09.991
29,00V;28,79V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:10.991
29,00V;28,79V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:11.990
29,00V;28,79V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:12.991
29,00V;28,79V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:13.990
29,00V;28,79V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:14.991
29,00V;28,79V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:15.990
29,00V;28,79V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:16.990
29,00V;28,79V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:17.990
29,00V;28,79V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:18.990
29,00V;28,79V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:19.991
29,00V;28,79V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:20.991
29,00V;28,79V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:21.991
29,00V;28,79V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:22.991
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:23.990
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:24.991
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:25.991
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:26.990
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:27.990
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:28.990
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:29.991
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:30.991
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:31.990
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:32.991
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:33.990
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:34.990
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:35.991
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:36.991
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:37.990
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:38.991
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:39.991
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:40.992
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:41.991
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:42.991
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:43.991
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:44.991
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:45.990
29,00V;28,80V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:46.991
29,00V;28,81V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:47.991
29,00V;28,81V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:48.991
29,00V;28,81V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:49.991
29,00V;28,81V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:50.991
29,00V;28,81V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:51.991
29,00V;28,81V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:52.991
29,00V;28,81V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:53.991
29,00V;28,81V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:54.991
29,00V;28,81V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:55.991
29,00V;28,81V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:56.991
29,00V;28,81V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:57.990
29,00V;28,81V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:58.990
29,00V;28,81V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:54:59.991
29,00V;28,81V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:00.991
29,00V;28,81V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:01.991
29,00V;28,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:02.990
29,00V;28,81V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:03.991
29,00V;28,81V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:04.991
29,00V;28,81V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:05.991
29,00V;28,81V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:06.991
29,00V;28,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:07.990
29,00V;28,81V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:08.991
29,00V;28,81V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:09.991
29,00V;28,81V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:10.991
29,00V;28,81V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:11.991
29,00V;28,82V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:12.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:13.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:14.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:15.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:16.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:17.991
29,00V;28,82V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:18.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:19.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:20.991
29,00V;28,82V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:21.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:22.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:23.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:24.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:25.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:26.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:27.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:28.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:29.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:30.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:31.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:32.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:33.992
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:34.991
29,00V;28,82V;0,50A;0,50A;1508W;14W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:35.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:36.992
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:37.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:38.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:39.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:40.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:41.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:42.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:43.991
29,00V;28,82V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:44.991
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:45.992
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:46.991
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:47.991
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:48.992
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:49.991
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:50.992
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:51.992
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:52.992
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:53.992
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:54.991
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:55.992
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:56.991
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:57.991
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:58.992
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:55:59.991
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:00.992
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:01.991
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:02.991
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:03.991
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:04.992
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:05.992
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:06.991
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:07.992
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:08.991
29,00V;28,83V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:09.991
29,00V;28,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:10.991
29,00V;28,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:11.992
29,00V;28,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:12.991
29,00V;28,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:13.991
29,00V;28,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:14.991
29,00V;28,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:15.992
29,00V;28,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:16.991
29,00V;28,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:17.991
29,00V;28,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:18.991
29,00V;28,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:19.992
29,00V;28,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:20.992
29,00V;28,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:21.992
29,00V;28,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:22.992
29,00V;28,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:23.991
29,00V;28,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:24.991
29,00V;28,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:25.992
29,00V;28,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:26.992
29,00V;28,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:27.992
29,00V;28,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:28.992
29,00V;28,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:29.991
29,00V;28,84V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:30.991
29,00V;28,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:31.991
29,00V;28,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:32.992
29,00V;28,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:33.991
29,00V;28,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:34.992
29,00V;28,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:35.992
29,00V;28,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:36.991
29,00V;28,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:37.992
29,00V;28,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:38.992
29,00V;28,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:39.992
29,00V;28,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:40.992
29,00V;28,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:41.992
29,00V;28,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:42.992
29,00V;28,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:43.993
29,00V;28,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:44.991
29,00V;28,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:45.992
29,00V;28,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:46.992
29,00V;28,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:47.992
29,00V;28,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:48.992
29,00V;28,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:49.992
29,00V;28,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:50.992
29,00V;28,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:51.992
29,00V;28,85V;0,50A;0,50A;1508W;15W;N/A;N/A;Off;On;CC;None;19.04.2023 12:56:52.991
